,time,dec,de,mode,u,w,q,theta
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0.10000000149011612,-0.006318011786788702,-0.001739555154927075,2.0,-0.00017537052917759866,0.0024371379986405373,0.00010571580060059205,3.4149454677390167e-06
2,0.20000000298023224,-0.012636023573577404,-0.004376366268843412,2.0,-0.0009359056130051613,0.013685761950910091,0.00044854552834294736,2.8856195058324374e-05
3,0.30000001192092896,-0.01895403489470482,-0.007343263830989599,2.0,-0.0026450888253748417,0.03967052698135376,0.0010423008352518082,0.00010126612323801965
4,0.4000000059604645,-0.025272047147154808,-0.010431596077978611,2.0,-0.005620111245661974,0.0852484181523323,0.001858097268268466,0.00024448306066915393
5,0.5,-0.0315900593996048,-0.013564602471888065,2.0,-0.01013152301311493,0.15404373407363892,0.0028528240509331226,0.00047860981430858374
6,0.6000000238418579,-0.03790806978940964,-0.01671404391527176,2.0,-0.016403676941990852,0.24846488237380981,0.003980348818004131,0.0008192316745407879
7,0.699999988079071,-0.04422608017921448,-0.019869530573487282,2.0,-0.024616237729787827,0.3697984218597412,0.0051961904391646385,0.001277379342354834
8,0.800000011920929,-0.050544094294309616,-0.023027241230010986,2.0,-0.034906696528196335,0.5183378458023071,0.006459621246904135,0.001859811251051724
9,0.8999999761581421,-0.056862104684114456,-0.026185771450400352,2.0,-0.047373685985803604,0.6935275197029114,0.007734665647149086,0.0025694454088807106
10,1.0,-0.0631801187992096,-0.029344601556658745,2.0,-0.06208094581961632,0.8941112756729126,0.008990563452243805,0.003405860625207424
11,1.100000023841858,-0.06949812918901443,-0.03250354528427124,2.0,-0.07906165719032288,1.1182793378829956,0.010201913304626942,0.004365827888250351
12,1.2000000476837158,-0.07581613957881927,-0.03566252440214157,2.0,-0.0983230322599411,1.3638091087341309,0.011348606087267399,0.0054438430815935135
13,1.2999999523162842,-0.08213414996862411,-0.038821522146463394,2.0,-0.11985091865062714,1.6281955242156982,0.01241559162735939,0.006632647011429071
14,1.399999976158142,-0.08845216035842896,-0.041980523616075516,2.0,-0.14361433684825897,1.9087698459625244,0.013392539694905281,0.007923715747892857
15,1.5,-0.09477017819881439,-0.045139528810977936,2.0,-0.16956979036331177,2.2028050422668457,0.014273399487137794,0.009307708591222763
16,1.600000023841858,-0.10108818858861923,-0.048298534005880356,2.0,-0.1976652592420578,2.50760555267334,0.015055909752845764,0.01077487412840128
17,1.7000000476837158,-0.10740619897842407,-0.051457542926073074,2.0,-0.22784380614757538,2.820582389831543,0.015741070732474327,0.012315402738749981
