,time,dec,de,mode,u,w,q,theta
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0.10000000149011612,0.005303890444338322,0.0014603344025090337,2.0,0.00014722133346367627,-0.00204594642855227,-8.874708146322519e-05,-2.8668034701695433e-06
2,0.20000000298023224,0.010607780888676643,0.0036739036440849304,2.0,0.0007856809534132481,-0.01148902252316475,-0.00037654826883226633,-2.4224407752626576e-05
3,0.30000001192092896,0.01591167040169239,0.006164576392620802,2.0,0.002220518421381712,-0.033302903175354004,-0.0008749983389861882,-8.501162665197626e-05
4,0.4000000059604645,0.021215561777353287,0.008757192641496658,2.0,0.004718012176454067,-0.07156496495008469,-0.0015598490135744214,-0.00020524044521152973
5,0.5,0.026519451290369034,0.011387310922145844,2.0,0.008505284786224365,-0.1293177455663681,-0.002394909504801035,-0.0004017868486698717
6,0.6000000238418579,0.03182334080338478,0.014031225815415382,2.0,0.013770678080618382,-0.20858308672904968,-0.003341452218592167,-0.0006877346313558519
7,0.699999988079071,0.03712723031640053,0.016680216416716576,2.0,0.020665021613240242,-0.3104410767555237,-0.004362136125564575,-0.0010723437881097198
8,0.800000011920929,0.042431123554706573,0.019331075251102448,2.0,0.02930372953414917,-0.4351380467414856,-0.005422770045697689,-0.0015612880233675241
9,0.8999999761581421,0.04773501306772232,0.021982621401548386,2.0,0.03976960852742195,-0.5822075605392456,-0.006493153516203165,-0.0021570168901234865
10,1.0,0.05303890258073807,0.02463441900908947,2.0,0.052116163074970245,-0.7505950331687927,-0.0075474632903933525,-0.0028591768350452185
11,1.100000023841858,0.058342792093753815,0.027286309748888016,2.0,0.06637126207351685,-0.9387813210487366,-0.008564376272261143,-0.003665057010948658
12,1.2000000476837158,0.06364668160676956,0.029938234016299248,2.0,0.08254093676805496,-1.1449003219604492,-0.009527010843157768,-0.004570037126541138
13,1.2999999523162842,0.06895057111978531,0.032590173184871674,2.0,0.10061333328485489,-1.3668493032455444,-0.010422732681035995,-0.005568023305386305
14,1.399999976158142,0.07425446063280106,0.03524211421608925,2.0,0.12056242674589157,-1.6023879051208496,-0.01124286837875843,-0.006651859264820814
15,1.5,0.0795583501458168,0.03789405897259712,2.0,0.14235171675682068,-1.849226713180542,-0.01198234036564827,-0.007813704200088978
16,1.600000023841858,0.08486224710941315,0.040546003729104996,2.0,0.16593749821186066,-2.105103015899658,-0.012639248743653297,-0.009045371785759926
17,1.7000000476837158,0.0901661366224289,0.04319794848561287,2.0,0.19127199053764343,-2.3678431510925293,-0.013214432634413242,-0.010338625870645046
18,1.7999999523162842,0.09547002613544464,0.04584989696741104,2.0,0.21830600500106812,-2.635413885116577,-0.013711011037230492,-0.011685434728860855
19,1.899999976158142,0.10077391564846039,0.048501841723918915,2.0,0.24699118733406067,-2.9059600830078125,-0.01413393672555685,-0.013078169897198677
20,2.0,0.10607780516147614,0.05115378648042679,2.0,0.2772819697856903,-3.1778314113616943,-0.014489557594060898,-0.014509775675833225
21,2.0999999046325684,0.10077323764562607,0.050884876400232315,2.0,0.30884265899658203,-3.4455089569091797,-0.014607703313231468,-0.015968145802617073
22,2.200000047683716,0.0954686775803566,0.04910939931869507,2.0,0.3409493565559387,-3.6970911026000977,-0.014275697991251945,-0.01741642691195011
23,2.299999952316284,0.09016411006450653,0.04677968472242355,2.0,0.37296223640441895,-3.9216606616973877,-0.013478580862283707,-0.018807953223586082
24,2.4000000953674316,0.08485954254865646,0.044246066361665726,2.0,0.4043259620666504,-4.110316276550293,-0.01227307878434658,-0.020098725333809853
25,2.5,0.079554982483387,0.04163743928074837,2.0,0.4345704913139343,-4.256433486938477,-0.010739553719758987,-0.02125183865427971
26,2.5999999046325684,0.07425041496753693,0.0390012189745903,2.0,0.4633103013038635,-4.3556227684021,-0.008962995372712612,-0.02223874256014824
27,2.700000047683716,0.06894584745168686,0.03635484352707863,2.0,0.49024155735969543,-4.405551910400391,-0.007025017868727446,-0.02303926646709442
