time,dec,de,u,w,q,theta,mode
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.10000000149011612,0.003043087897822261,0.0016757231205701828,0.00016893542488105595,-0.0023477086797356606,-0.00010183663107454777,-3.289635969849769e-06,1.0
0.20000000298023224,0.006086175795644522,0.004215777851641178,0.0009015631512738764,-0.013183570466935635,-0.00043208638089708984,-2.7797334041679278e-05,1.0
0.30000001192092896,0.009129263460636139,0.007073807064443827,0.002548028714954853,-0.03821483999490738,-0.0010040542110800743,-9.755021892488003e-05,1.0
0.4000000059604645,0.012172351591289043,0.010048815049231052,0.0054138838313519955,-0.08212026953697205,-0.0017899153754115105,-0.0002355118776904419,1.0
0.5,0.015215438790619373,0.013066856190562248,0.0097597511485219,-0.14839118719100952,-0.0027481408324092627,-0.00046104745706543326,1.0
0.6000000238418579,0.018258526921272278,0.016100730746984482,0.015801751986145973,-0.23934759199619293,-0.0038342915941029787,-0.0007891704444773495,1.0
0.699999988079071,0.021301614120602608,0.01745329238474369,0.023590557277202606,-0.35456186532974243,-0.004926702473312616,-0.0012285992270335555,1.0
0.800000011920929,0.024344703182578087,0.01745329238474369,0.03272716701030731,-0.48628324270248413,-0.00577132822945714,-0.0017657069256529212,1.0
0.8999999761581421,0.027387790381908417,0.01745329238474369,0.04294155538082123,-0.627756655216217,-0.00636108685284853,-0.0023743638303130865,1.0
1.0,0.030430877581238747,0.01745329238474369,0.05400124564766884,-0.7732639312744141,-0.0067184665240347385,-0.00303017464466393,1.0
1.100000023841858,0.03347396478056908,0.01745329238474369,0.06568943709135056,-0.9178656935691833,-0.006869315169751644,-0.0037111707497388124,1.0
1.2000000476837158,0.036517053842544556,0.01745329238474369,0.07780895382165909,-1.057425856590271,-0.006841547787189484,-0.0043980833142995834,1.0
1.2999999523162842,0.039560142904520035,0.01745329238474369,0.0901850014925003,-1.1886080503463745,-0.006663989741355181,-0.005074487533420324,1.0
1.399999976158142,0.042603228241205215,0.01745329238474369,0.10266681015491486,-1.3088488578796387,-0.006365382112562656,-0.005726846866309643,1.0
1.5,0.045646317303180695,0.01745329238474369,0.11512832343578339,-1.4163124561309814,-0.005973537918180227,-0.0063444580882787704,1.0
1.600000023841858,0.048689406365156174,0.01745329238474369,0.1274680495262146,-1.509831190109253,-0.005514668300747871,-0.0069193230010569096,1.0
1.7000000476837158,0.051732491701841354,0.01745329238474369,0.13960818946361542,-1.5888341665267944,-0.005012851674109697,-0.007445963565260172,1.0
1.7999999523162842,0.054775580763816833,0.01745329238474369,0.1514931321144104,-1.6532716751098633,-0.004489655140787363,-0.007921184413135052,1.0
1.899999976158142,0.05781866982579231,0.01745329238474369,0.16308777034282684,-1.7035340070724487,-0.003963892348110676,-0.008343813940882683,1.0
2.0,0.06086175516247749,0.01745329238474369,0.17437514662742615,-1.7403708696365356,-0.003451493103057146,-0.008714412339031696,1.0
2.0999999046325684,0.059567566961050034,0.01745329238474369,0.18535415828227997,-1.7648128271102905,-0.00296548823826015,-0.00903499498963356,1.0
2.200000047683716,0.058273375034332275,0.01745329238474369,0.19603705406188965,-1.7780966758728027,-0.0025160766672343016,-0.009308733977377415,1.0
2.299999952316284,0.056979186832904816,0.01745329238474369,0.20644699037075043,-1.7815957069396973,-0.0021107664797455072,-0.009539683349430561,1.0
2.4000000953674316,0.05568499490618706,0.01745329238474369,0.21661557257175446,-1.7767584323883057,-0.0017545772716403008,-0.00973252672702074,1.0
2.5,0.0543908029794693,0.01745329238474369,0.22658060491085052,-1.765053153038025,-0.0014502806589007378,-0.009892330504953861,1.0
2.5999999046325684,0.05309661477804184,0.01745329238474369,0.23638394474983215,-1.747921347618103,-0.0011986716417595744,-0.010024340823292732,1.0
2.700000047683716,0.05180242285132408,0.01745329238474369,0.24606963992118835,-1.7267392873764038,-0.0009988559177145362,-0.010133793577551842,1.0
2.799999952316284,0.05050823464989662,0.01745329238474369,0.25568222999572754,-1.7027875185012817,-0.0008485415601171553,-0.01022576354444027,1.0
2.9000000953674316,0.049214042723178864,0.01745329238474369,0.26526540517807007,-1.6772276163101196,-0.0007443265640176833,-0.010305038653314114,1.0
3.0,0.047919854521751404,0.01745329238474369,0.2748606204986572,-1.6510865688323975,-0.0006819744012318552,-0.010376024059951305,1.0
