time,dec,de,u,w,q,theta,mode
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.10000000149011612,0.006527611054480076,0.0017972646746784449,0.0001811884285416454,-0.0025179898366332054,-0.00010922292130999267,-3.5282359931443352e-06,2.0
0.20000000298023224,0.013055222108960152,0.004521551541984081,0.0009669543360359967,-0.01413978636264801,-0.0004634259967133403,-2.9813498258590698e-05,2.0
0.30000001192092896,0.019582834094762802,0.007586876396089792,0.002732839435338974,-0.040986597537994385,-0.0010768792126327753,-0.0001046256220433861,2.0
0.4000000059604645,0.026110444217920303,0.010777663439512253,0.005806558299809694,-0.08807653188705444,-0.0019197396468371153,-0.0002525937743484974,2.0
0.5,0.032638054341077805,0.01401460636407137,0.010467635467648506,-0.15915413200855255,-0.002947466215118766,-0.0004944877000525594,2.0
0.6000000238418579,0.039165668189525604,0.017268531024456024,0.01694786734879017,-0.25670769810676575,-0.004112396854907274,-0.0008464097045361996,2.0
0.699999988079071,0.045693278312683105,0.020528700202703476,0.025432880967855453,-0.3820664584636688,-0.005368574522435665,-0.0013197562657296658,2.0
0.800000011920929,0.05222088843584061,0.02379116788506508,0.03606472164392471,-0.5355337262153625,-0.006673919036984444,-0.0019215104402974248,2.0
0.8999999761581421,0.058748502284288406,0.02705448307096958,0.04894530400633812,-0.716535210609436,-0.007991262711584568,-0.002654686802998185,2.0
1.0,0.06527610868215561,0.030318105593323708,0.06414047628641129,-0.9237732291221619,-0.00928882509469986,-0.0035188498441129923,2.0
1.100000023841858,0.07180372625589371,0.033581845462322235,0.08168452978134155,-1.155377984046936,-0.010540361516177654,-0.004510663449764252,2.0
1.2000000476837158,0.07833133637905121,0.036845628172159195,0.10158489644527435,-1.4090532064437866,-0.01172509603202343,-0.005624441895633936,2.0
1.2999999523162842,0.08485894650220871,0.04010942205786705,0.12382697314023972,-1.6822104454040527,-0.012827480211853981,-0.006852685008198023,2.0
1.399999976158142,0.09138655662536621,0.0433732271194458,0.14837875962257385,-1.9720927476882935,-0.01383684016764164,-0.0081865843385458,2.0
1.5,0.09791416674852371,0.04663702845573425,0.17519529163837433,-2.2758827209472656,-0.014746923930943012,-0.009616492316126823,2.0
1.600000023841858,0.10444177687168121,0.049900833517313004,0.20422282814979553,-2.5907950401306152,-0.015555394813418388,-0.011132332496345043,2.0
1.7000000476837158,0.11096938699483871,0.053164638578891754,0.23540253937244415,-2.9141552448272705,-0.016263283789157867,-0.012723968364298344,2.0
1.7999999523162842,0.11749700456857681,0.0564284473657608,0.2686738669872284,-3.243460178375244,-0.016874434426426888,-0.014381513930857182,2.0
1.899999976158142,0.12402461469173431,0.059692252427339554,0.3039773106575012,-3.5764272212982178,-0.017394939437508583,-0.016095584258437157,2.0
2.0,0.13055221736431122,0.0629560574889183,0.3412567973136902,-3.9110255241394043,-0.01783261075615883,-0.017857490107417107,2.0
2.0999999046325684,0.12166232615709305,0.061974916607141495,0.3800336420536041,-4.239550590515137,-0.01793850213289261,-0.019651062786579132,2.0
2.200000047683716,0.11277242749929428,0.05880425497889519,0.4192637801170349,-4.544973850250244,-0.01740175485610962,-0.021423988044261932,2.0
2.299999952316284,0.10388252139091492,0.05482809245586395,0.45802387595176697,-4.811644554138184,-0.01619880087673664,-0.023109503090381622,2.0
2.4000000953674316,0.09499262273311615,0.05055560544133186,0.4955119490623474,-5.026791095733643,-0.014410247094929218,-0.024644555523991585,2.0
2.5,0.08610272407531738,0.046174101531505585,0.5310483574867249,-5.180907726287842,-0.012151110917329788,-0.025976205244660378,2.0
2.5999999046325684,0.07721282541751862,0.041752491146326065,0.564074695110321,-5.267691135406494,-0.009543231688439846,-0.02706349641084671,2.0
2.700000047683716,0.06832292675971985,0.037316128611564636,0.5941500067710876,-5.283789157867432,-0.006703678984194994,-0.027877477928996086,2.0
2.799999952316284,0.05943302810192108,0.03287433832883835,0.6209438443183899,-5.228458404541016,-0.0037394938990473747,-0.02840043045580387,2.0
2.9000000953674316,0.050543125718832016,0.028430551290512085,0.644227921962738,-5.103182792663574,-0.0007451475830748677,-0.028624722734093666,2.0
3.0,0.04165322706103325,0.023986028507351875,0.6638652682304382,-4.911286354064941,0.002198626287281513,-0.02855149656534195,2.0
3.0999999046325684,0.03276332840323448,0.019541235640645027,0.6797991394996643,-4.6575422286987305,0.005025194492191076,-0.02818925678730011,2.0
