time,dec,de,u,w,q,theta,mode
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.10000000149011612,0.008276513777673244,0.0022787947673350573,0.00022973312297835946,-0.003192618954926729,-0.00013848634262103587,-4.4735343180946074e-06,2.0
0.20000000298023224,0.01655302755534649,0.005732982885092497,0.0012260244693607092,-0.017928171902894974,-0.0005875888164155185,-3.780124461627565e-05,2.0
0.30000001192092896,0.02482954040169716,0.009619580581784248,0.0034650322049856186,-0.05196788161993027,-0.001365400617942214,-0.00013265732559375465,2.0
0.4000000059604645,0.03310605511069298,0.013665256090462208,0.007362273056060076,-0.11167433112859726,-0.002434083493426442,-0.00032026966800913215,2.0
0.5,0.0413825660943985,0.017769454047083855,0.013272164389491081,-0.2017953097820282,-0.003737162798643112,-0.0006269726436585188,2.0
0.6000000238418579,0.04965908080339432,0.02189517952501774,0.021488605067133904,-0.32548579573631287,-0.005214205477386713,-0.0010731829097494483,2.0
0.699999988079071,0.05793559551239014,0.0260288268327713,0.03224695473909378,-0.4844311773777008,-0.006806943099945784,-0.0016733503434807062,2.0
0.800000011920929,0.06621211022138596,0.03016538918018341,0.04572732001543045,-0.6790159344673157,-0.008462020196020603,-0.00243632891215384,2.0
0.8999999761581421,0.07448861747980118,0.03430302068591118,0.06205891817808151,-0.9085121154785156,-0.010132311843335629,-0.0033659404143691063,2.0
1.0,0.082765132188797,0.038441047072410583,0.0813252404332161,-1.171274185180664,-0.011777520179748535,-0.0044616335071623325,2.0
1.100000023841858,0.09104164689779282,0.04257921874523163,0.10356975346803665,-1.4649314880371094,-0.013364373706281185,-0.005719178356230259,2.0
1.2000000476837158,0.09931816160678864,0.04671744629740715,0.12880191206932068,-1.7865722179412842,-0.014866526238620281,-0.007131364196538925,2.0
1.2999999523162842,0.10759467631578445,0.050855692476034164,0.15700314939022064,-2.1329147815704346,-0.016264265403151512,-0.008688682690262794,2.0
1.399999976158142,0.11587119102478027,0.054993946105241776,0.18813292682170868,-2.5004634857177734,-0.017544055357575417,-0.010379965417087078,2.0
1.5,0.1241476982831955,0.05913219973444939,0.22213423252105713,-2.885645627975464,-0.018697969615459442,-0.012192978523671627,2.0
1.600000023841858,0.1324242204427719,0.0632704570889473,0.2589389383792877,-3.28493070602417,-0.01972305029630661,-0.01411494705826044,2.0
1.7000000476837158,0.14070072770118713,0.06740871071815491,0.29847246408462524,-3.6949265003204346,-0.020620599389076233,-0.0161330197006464,2.0
1.7999999523162842,0.14897723495960236,0.07154696434736252,0.3406580090522766,-4.112459659576416,-0.021395493298768997,-0.01823466084897518,2.0
1.899999976158142,0.15725375711917877,0.07568522542715073,0.3854201138019562,-4.5346360206604,-0.022055452689528465,-0.020407969132065773,2.0
2.0,0.165530264377594,0.07982347905635834,0.4326876997947693,-4.958881378173828,-0.022610386833548546,-0.02264193631708622,2.0
2.0999999046325684,0.1656949669122696,0.08172828704118729,0.48217126727104187,-5.379837989807129,-0.022936010733246803,-0.02492223121225834,2.0
2.200000047683716,0.1658596694469452,0.08248109370470047,0.5332887172698975,-5.7874531745910645,-0.02287602610886097,-0.027216214686632156,2.0
2.299999952316284,0.1660243719816208,0.08281009644269943,0.5855274200439453,-6.172606945037842,-0.022425547242164612,-0.02948439121246338,2.0
2.4000000953674316,0.1661890596151352,0.08298318833112717,0.6384446620941162,-6.527897834777832,-0.02163449488580227,-0.03168996050953865,2.0
2.5,0.1663537621498108,0.08309891819953918,0.6916682720184326,-6.84783411026001,-0.0205706637352705,-0.03380218520760536,2.0
2.5999999046325684,0.1665184646844864,0.08319354802370071,0.744896650314331,-7.128783702850342,-0.0193050354719162,-0.0357973612844944,2.0
2.700000047683716,0.166683167219162,0.08328041434288025,0.7978956699371338,-7.368824481964111,-0.01790553145110607,-0.03765873238444328,2.0
2.799999952316284,0.16684786975383759,0.08336442708969116,0.8504952788352966,-7.567544460296631,-0.016434142366051674,-0.03937607258558273,2.0
2.9000000953674316,0.167012557387352,0.08344738930463791,0.9025845527648926,-7.725820541381836,-0.01494553405791521,-0.040944989770650864,2.0
3.0,0.1671772599220276,0.08352996408939362,0.9541053175926208,-7.845592498779297,-0.013486389070749283,-0.042366161942481995,2.0
3.0999999046325684,0.16734196245670319,0.08361239731311798,1.0050455331802368,-7.929637908935547,-0.012095215730369091,-0.043644532561302185,2.0
3.200000047683716,0.16750666499137878,0.08369477838277817,1.0554323196411133,-7.981359481811523,-0.010802462697029114,-0.04478848725557327,2.0
3.299999952316284,0.1676713526248932,0.08377713710069656,1.1053255796432495,-8.004584312438965,-0.009630870074033737,-0.0458090677857399,2.0
3.4000000953674316,0.1678360551595688,0.08385948836803436,1.154809832572937,-8.003386497497559,-0.008596008643507957,-0.04671922326087952,2.0
3.5,0.16800075769424438,0.08394183963537216,1.2039886713027954,-7.981925010681152,-0.007706937380135059,-0.047533128410577774,2.0
3.5999999046325684,0.16816546022891998,0.08402419090270996,1.2529784440994263,-7.94430685043335,-0.006966957822442055,-0.04826557636260986,2.0
3.700000047683716,0.16833016276359558,0.08410654217004776,1.301902413368225,-7.894474029541016,-0.006374426651746035,-0.04893143102526665,2.0
3.799999952316284,0.16849485039710999,0.08418888598680496,1.350886344909668,-7.836113452911377,-0.005923576187342405,-0.049545180052518845,2.0
3.9000000953674316,0.16865955293178558,0.08427123725414276,1.4000543355941772,-7.772586345672607,-0.005605333484709263,-0.05012056231498718,2.0
4.0,0.16882425546646118,0.08435358852148056,1.4495246410369873,-7.70688009262085,-0.005408111959695816,-0.05067027360200882,2.0
