time,dec,de,u,w,q,theta,mode
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.10000000149011612,-0.0003072163090109825,-0.0001691733777988702,-1.7054950149031356e-05,0.00023701397003605962,1.0280961760145146e-05,3.3210665151273133e-07,3.0
0.20000000298023224,-0.000614432618021965,-0.0004256057436577976,-9.101771865971386e-05,0.0013309530913829803,4.362147592473775e-05,2.806292059176485e-06,3.0
0.30000001192092896,-0.0009216489270329475,-0.0007141393725760281,-0.0002572373778093606,0.003857996314764023,0.0001013647488434799,9.84822600003099e-06,3.0
0.4000000059604645,-0.00122886523604393,-0.0010144825791940093,-0.0005465610884130001,0.008290490135550499,0.00018070172518491745,2.3776208763592876e-05,3.0
0.5,-0.0015360815450549126,-0.0013191704638302326,-0.0009853001683950424,0.014980900101363659,0.0002774398308247328,4.654526128433645e-05,3.0
0.6000000238418579,-0.001843297854065895,-0.001625456498004496,-0.0015952731482684612,0.024163447320461273,0.0003870926739182323,7.967106648720801e-05,3.0
0.699999988079071,-0.0021505141630768776,-0.0019323306623846292,-0.0023939525708556175,0.03596324846148491,0.0005053344648331404,0.0001242263533640653,3.0
0.800000011920929,-0.00245773047208786,-0.002239421010017395,-0.003394709201529622,0.050408851355314255,0.0006282043177634478,0.0001808684173738584,3.0
0.8999999761581421,-0.0027649467810988426,-0.0025465909857302904,-0.004607135429978371,0.06744620949029922,0.0007522035157307982,0.00024988100631162524,3.0
1.0,-0.003072163090109825,-0.002853790298104286,-0.006037430372089148,0.08695317059755325,0.0008743407670408487,0.00033122318563982844,3.0
1.100000023841858,-0.0033793793991208076,-0.00316100032068789,-0.007688820827752352,0.1087537333369255,0.0009921457385644317,0.00042458088137209415,3.0
1.2000000476837158,-0.00368659570813179,-0.003468214301392436,-0.009562008082866669,0.13263171911239624,0.0011036627693101764,0.000529418874066323,3.0
1.2999999523162842,-0.003993812017142773,-0.0037754299119114876,-0.011655615642666817,0.15834353864192963,0.0012074281694367528,0.0006450311630032957,3.0
1.399999976158142,-0.004301028326153755,-0.004082645755261183,-0.013966631144285202,0.18562965095043182,0.0013024372747167945,0.0007705888710916042,3.0
1.5,-0.004608244635164738,-0.004389862064272165,-0.01649082452058792,0.21422484517097473,0.0013881017221137881,0.0009051834931597114,3.0
1.600000023841858,-0.00491546094417572,-0.004697078373283148,-0.019223134964704514,0.24386698007583618,0.0014642017195001245,0.0010478667682036757,3.0
1.7000000476837158,-0.005222677253186703,-0.00500429468229413,-0.022158026695251465,0.27430427074432373,0.0015308342408388853,0.0011976846726611257,3.0
1.7999999523162842,-0.005529893562197685,-0.005311510991305113,-0.02528980001807213,0.30530115962028503,0.0015883607557043433,0.0013537065824493766,3.0
1.899999976158142,-0.005837109871208668,-0.005618727300316095,-0.028612853959202766,0.3366427719593048,0.0016373550752177835,0.0015150491381064057,3.0
2.0,-0.00614432618021965,-0.005925943609327078,-0.03212190791964531,0.368137925863266,0.0016785523621365428,0.001680894405581057,3.0
2.0999999046325684,0.0012677751947194338,-0.0031730022747069597,-0.035532210022211075,0.3957465589046478,0.001541657606139779,0.001845277496613562,3.0
2.200000047683716,0.00867987610399723,0.0003176563186571002,-0.03816080093383789,0.40871572494506836,0.001016997150145471,0.0019760290160775185,3.0
2.299999952316284,0.016091978177428246,0.00380831491202116,-0.039595745503902435,0.3999970853328705,0.00017118970572482795,0.0020377030596137047,3.0
2.4000000953674316,0.02350407838821411,0.007298973388969898,-0.03948138281702995,0.36429116129875183,-0.0009300743113271892,0.002001485088840127,3.0
2.5,0.030916180461645126,0.010789631865918636,-0.03751920536160469,0.29792967438697815,-0.0022238357923924923,0.001845006481744349,3.0
2.5999999046325684,0.03832828253507614,0.014280290342867374,-0.033466849476099014,0.19872820377349854,-0.003651305567473173,0.0015519969165325165,3.0
2.700000047683716,0.045740384608507156,0.017770949751138687,-0.027135636657476425,0.06581757962703705,-0.0051589529030025005,0.001111809629946947,3.0
2.799999952316284,0.05315248295664787,0.021261608228087425,-0.01838686875998974,-0.10053686797618866,-0.006699267774820328,0.0005188548238947988,3.0
2.9000000953674316,0.06056458503007889,0.024752266705036163,-0.007127247750759125,-0.2991214990615845,-0.008231223560869694,-0.00022802772582508624,3.0
3.0,0.0679766833782196,0.0282429251819849,0.006696338765323162,-0.5279594659805298,-0.009720477275550365,-0.001126228948123753,3.0
3.0999999046325684,0.07538878917694092,0.03173358365893364,0.023102395236492157,-0.7844892740249634,-0.011139336042106152,-0.002170039340853691,3.0
3.200000047683716,0.08280088752508163,0.03522424027323723,0.04208055138587952,-1.065732717514038,-0.012466534040868282,-0.0033513042144477367,3.0
3.299999952316284,0.09021299332380295,0.038714900612831116,0.06359723210334778,-1.3684489727020264,-0.013686854392290115,-0.0046600475907325745,3.0
3.4000000953674316,0.09762509167194366,0.042205557227134705,0.08760114014148712,-1.6892715692520142,-0.014790629036724567,-0.006085054483264685,3.0
3.5,0.10503719002008438,0.04569621756672859,0.11402840167284012,-2.0248286724090576,-0.01577315293252468,-0.007614396512508392,3.0
3.5999999046325684,0.1124492958188057,0.04918687418103218,0.1428072154521942,-2.3718433380126953,-0.01663404516875744,-0.009235895238816738,3.0
3.700000047683716,0.11986139416694641,0.05267753452062607,0.17386214435100555,-2.7272167205810547,-0.017376579344272614,-0.010937525890767574,3.0
3.799999952316284,0.12727349996566772,0.05616819113492966,0.20711761713027954,-3.0880911350250244,-0.018007010221481323,-0.012707741931080818,3.0
3.9000000953674316,0.13468560576438904,0.059658851474523544,0.2425011247396469,-3.4518978595733643,-0.01853393018245697,-0.014535746537148952,3.0
4.0,0.14209769666194916,0.06314951181411743,0.27994564175605774,-3.8163869380950928,-0.018967624753713608,-0.016411688178777695,3.0
4.099999904632568,0.13101184368133545,0.06664016842842102,0.3193915784358978,-4.179645538330078,-0.019319523125886917,-0.018326813355088234,3.0
4.199999809265137,0.11992598325014114,0.07013082504272461,0.36078813672065735,-4.540099620819092,-0.019601672887802124,-0.020273540169000626,3.0
4.300000190734863,0.10884012281894684,0.0736214816570282,0.4040943682193756,-4.896510124206543,-0.01982627436518669,-0.0222455020993948,3.0
4.400000095367432,0.09775426238775253,0.07711214572191238,0.4492794871330261,-5.247954368591309,-0.020005306228995323,-0.02423754520714283,3.0
4.5,0.08666840195655823,0.08060280233621597,0.4963230490684509,-5.593805313110352,-0.02015020325779915,-0.02624569460749626,3.0
4.599999904632568,0.07558254152536392,0.07854963093996048,0.5447100400924683,-5.92672061920166,-0.01996278017759323,-0.02825767919421196,3.0
4.699999809265137,0.06449668109416962,0.07521926611661911,0.5932281017303467,-6.227615833282471,-0.01907959394156933,-0.030215119943022728,3.0
4.800000190734863,0.05341082066297531,0.07172860950231552,0.6411156058311462,-6.483604907989502,-0.01760581135749817,-0.03205364570021629,3.0
4.900000095367432,0.042324960231781006,0.06823795288801193,0.6877363324165344,-6.685240745544434,-0.015667790547013283,-0.03372054919600487,3.0
5.0,0.03123910166323185,0.06474728882312775,0.7325644493103027,-6.826171398162842,-0.013385815545916557,-0.03517548367381096,3.0
5.099999904632568,0.020153241232037544,0.06125663220882416,0.7751822471618652,-6.902843475341797,-0.010871482081711292,-0.036389708518981934,3.0
5.199999809265137,0.009067380800843239,0.05776597559452057,0.8152740597724915,-6.914167404174805,-0.008225750178098679,-0.03734513372182846,3.0
5.300000190734863,-0.0020184789318591356,0.05427531525492668,0.8526192307472229,-6.861162185668945,-0.0055376216769218445,-0.03803318366408348,3.0
5.400000095367432,-0.013104339130222797,0.05078465864062309,0.8870824575424194,-6.746594429016113,-0.0028833774849772453,-0.03845353424549103,3.0
5.5,-0.024190198630094528,0.047293998301029205,0.9186034798622131,-6.574620723724365,-0.0003263130784034729,-0.03861284255981445,3.0
5.599999904632568,-0.035276059061288834,0.043803341686725616,0.947186291217804,-6.3504462242126465,0.0020830975845456123,-0.038523461669683456,3.0
5.699999809265137,-0.04636191949248314,0.04031268134713173,0.9728880524635315,-6.080005168914795,0.004306684713810682,-0.038202159106731415,3.0
5.800000190734863,-0.057447779923677444,0.03682202473282814,0.995807945728302,-5.769671440124512,0.006317782681435347,-0.037668950855731964,3.0
5.900000095367432,-0.06853363662958145,0.03333136439323425,1.016076683998108,-5.425999641418457,0.008100214414298534,-0.03694596514105797,3.0
6.0,-0.07961949706077576,0.029840707778930664,1.0338470935821533,-5.0555009841918945,0.009647118858993053,-0.03605649620294571,3.0
6.099999904632568,-0.06992822885513306,0.026350049301981926,1.0492850542068481,-4.66445779800415,0.010959697887301445,-0.03502408415079117,3.0
6.199999809265137,-0.060236964374780655,0.022859390825033188,1.0625611543655396,-4.2587738037109375,0.012045904994010925,-0.03387182950973511,3.0
6.300000190734863,-0.050545696169137955,0.01936873234808445,1.0738449096679688,-3.8438568115234375,0.012919153086841106,-0.03262173384428024,3.0
6.400000095367432,-0.04085443168878555,0.01587807387113571,1.0832983255386353,-3.4245381355285645,0.013597059063613415,-0.031294241547584534,3.0
6.5,-0.031163163483142853,0.012387414462864399,1.091071605682373,-3.0050179958343506,0.014100257307291031,-0.02990787662565708,3.0
6.599999904632568,-0.021471897140145302,0.00889675598591566,1.0972994565963745,-2.5888404846191406,0.014451313763856888,-0.028478991240262985,3.0
6.699999809265137,-0.011780629865825176,0.00540609797462821,1.1020987033843994,-2.178891897201538,0.014673754572868347,-0.027021629735827446,3.0
6.800000190734863,-0.002089363057166338,0.0019154392648488283,1.1055673360824585,-1.7774176597595215,0.014791214838624,-0.025547469034790993,3.0
6.900000095367432,0.0076019037514925,0.004009834490716457,1.1082886457443237,-1.3930566310882568,0.014516959898173809,-0.024075252935290337,3.0
7.0,0.01729317009449005,0.007453483529388905,1.1115621328353882,-1.0462921857833862,0.013485148549079895,-0.022669510915875435,3.0
7.099999904632568,0.02698443830013275,0.010944142006337643,1.116181492805481,-0.7505145072937012,0.011830792762339115,-0.0213992428034544,3.0
7.199999809265137,0.03667570278048515,0.01443480048328638,1.122816562652588,-0.5154812335968018,0.009691094979643822,-0.02031979151070118,3.0
7.300000190734863,0.04636697098612785,0.017925459891557693,1.1320164203643799,-0.3476164937019348,0.0071961102075874805,-0.01947312243282795,3.0
7.400000095367432,0.056058239191770554,0.02141611836850643,1.144213080406189,-0.25034424662590027,0.004466012120246887,-0.01888866163790226,3.0
7.5,0.06574950367212296,0.02490677684545517,1.1597284078598022,-0.22445815801620483,0.0016090803546831012,-0.018584400415420532,3.0
7.599999904632568,0.07544077187776566,0.028397435322403908,1.1787816286087036,-0.2685113251209259,-0.001279645599424839,-0.01856815814971924,3.0
7.699999809265137,0.08513204008340836,0.031888093799352646,1.2015010118484497,-0.37921142578125,-0.00411910330876708,-0.018838942050933838,3.0
7.800000190734863,0.09482330828905106,0.035378750413656235,1.2279341220855713,-0.5518081784248352,-0.006842417176812887,-0.019388364627957344,3.0
7.900000095367432,0.10451457649469376,0.03886941075325012,1.2580605745315552,-0.7804637551307678,-0.00939665362238884,-0.020202049985527992,3.0
