,time,dec,de,mode,u,w,q,theta
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.10000000149011612,-0.005653970409184694,-0.0031134458258748055,1.0,-0.0003138771280646324,0.004361975006759167,0.00018920954607892781,6.1120499594835564e-06
2,0.20000000298023224,-0.011307940818369389,-0.007832794450223446,1.0,-0.0016750786453485489,0.024494696408510208,0.0008028041338548064,5.164665344636887e-05
3,0.30000001192092896,-0.01696191169321537,-0.013142932206392288,1.0,-0.004734164569526911,0.07100208103656769,0.0018655041931197047,0.00018124553025700152
4,0.4000000059604645,-0.022615881636738777,-0.01745329238474369,1.0,-0.010008251294493675,0.1519085317850113,0.0032901600934565067,0.00043706101132556796
5,0.5,-0.028269853442907333,-0.01745329238474369,1.0,-0.01715599186718464,0.2617871165275574,0.004570824094116688,0.0008325549424625933
6,0.6000000238418579,-0.03392382338643074,-0.01745329238474369,1.0,-0.025774095207452774,0.39149224758148193,0.005563821643590927,0.0013416289584711194
7,0.699999988079071,-0.03957779332995415,-0.01745329238474369,1.0,-0.035608939826488495,0.5340715646743774,0.006284832023084164,0.0019362468738108873
8,0.800000011920929,-0.045231763273477554,-0.01745329238474369,1.0,-0.04641490429639816,0.683283269405365,0.006755140610039234,0.0025902343913912773
9,0.8999999761581421,-0.05088573321700096,-0.01745329238474369,1.0,-0.057960379868745804,0.8336697816848755,0.007000124081969261,0.0032797616440802813
10,1.0,-0.05653970688581467,-0.01745329238474369,1.0,-0.07003244012594223,0.9805963039398193,0.007047857623547316,0.003983682487159967
11,1.100000023841858,-0.062193676829338074,-0.01745329238474369,1.0,-0.08244017511606216,1.120259165763855,0.006927856244146824,0.004683741368353367
12,1.2000000476837158,-0.06784764677286148,-0.01745329238474369,1.0,-0.09501691907644272,1.2496682405471802,0.006669973023235798,0.005364658311009407
13,1.2999999523162842,-0.07350161671638489,-0.01745329238474369,1.0,-0.10762132704257965,1.3666075468063354,0.0063034589402377605,0.006014116108417511
14,1.399999976158142,-0.0791555866599083,-0.01745329238474369,1.0,-0.12013761699199677,1.4695796966552734,0.005856192205101252,0.006622659973800182
15,1.5,-0.0848095566034317,-0.01745329238474369,1.0,-0.13247495889663696,1.5577367544174194,0.005354064516723156,0.007183528505265713
16,1.600000023841858,-0.09046352654695511,-0.01745329238474369,1.0,-0.14456617832183838,1.630804181098938,0.004820526111871004,0.007692429237067699
17,1.7000000476837158,-0.09611749649047852,-0.01745329238474369,1.0,-0.15636613965034485,1.6889983415603638,0.004276272840797901,0.008147280663251877
18,1.7999999523162842,-0.10177146643400192,-0.01745329238474369,1.0,-0.16784943640232086,1.7329436540603638,0.0037390661891549826,0.008547921665012836
19,1.899999976158142,-0.10742544382810593,-0.01745329238474369,1.0,-0.17900820076465607,1.7635886669158936,0.003223665524274111,0.008895822800695896
20,2.0,-0.11307941377162933,-0.01745329238474369,1.0,-0.18984945118427277,1.782128095626831,0.002741863252595067,0.009193777106702328
21,2.0999999046325684,-0.10699893534183502,-0.01745329238474369,1.0,-0.20039252936840057,1.7899284362792969,0.002302600769326091,0.009445616975426674
22,2.200000047683716,-0.10091846436262131,-0.01745329238474369,1.0,-0.21066664159297943,1.7884598970413208,0.0019121506484225392,0.009655929170548916
23,2.299999952316284,-0.09483799338340759,-0.01745329238474369,1.0,-0.22070840001106262,1.7792376279830933,0.0015743505209684372,0.009829805232584476
24,2.4000000953674316,-0.08875752240419388,-0.01745329238474369,1.0,-0.23055949807167053,1.7637683153152466,0.0012908715289086103,0.009972612373530865
25,2.5,-0.08267705142498016,-0.01745329238474369,1.0,-0.24026471376419067,1.743507742881775,0.001061509014107287,0.010089786723256111
26,2.5999999046325684,-0.07659658044576645,-0.01745329238474369,1.0,-0.24987007677555084,1.7198253870010376,0.0008844832191243768,0.010186661966145039
27,2.700000047683716,-0.07051610946655273,-0.01745329238474369,1.0,-0.25942131876945496,1.6939771175384521,0.0007567403372377157,0.01026832778006792
28,2.799999952316284,-0.06443563848733902,-0.01745329238474369,1.0,-0.2689623534679413,1.6670862436294556,0.0006742423283867538,0.010339518077671528
29,2.9000000953674316,-0.05835516378283501,-0.01745329238474369,1.0,-0.27853456139564514,1.6401304006576538,0.0006322419503703713,0.010404526256024837
30,3.0,-0.05227469280362129,-0.01745329238474369,1.0,-0.28817567229270935,1.6139357089996338,0.0006255351472645998,0.01046714372932911
31,3.0999999046325684,-0.04619421809911728,-0.01745329238474369,1.0,-0.2979193329811096,1.5891765356063843,0.0006486868369393051,0.010530628263950348
32,3.200000047683716,-0.040113747119903564,-0.01745329238474369,1.0,-0.3077947497367859,1.5663782358169556,0.0006962288171052933,0.010597693733870983
33,3.299999952316284,-0.03403327614068985,-0.01745329238474369,1.0,-0.3178263306617737,1.5459262132644653,0.0007628271705470979,0.010670510120689869
34,3.4000000953674316,-0.027952803298830986,-0.01745329238474369,1.0,-0.3280339241027832,1.528075933456421,0.0008434189949184656,0.0107507249340415
35,3.5,-0.021872330456972122,-0.01745329238474369,1.0,-0.33843275904655457,1.512965202331543,0.0009333206689916551,0.01083950325846672
36,3.5999999046325684,-0.015791859477758408,-0.01653839834034443,1.0,-0.3489415645599365,1.4993475675582886,0.000972707406617701,0.010935762897133827
